Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/26/2016,ProShares UltraShort FTSE China 50,FXP,222.56,225.88,-1.46981,-3.32,365.13,81263611
01/25/2016,ProShares UltraShort FTSE China 50,FXP,225.88,215.24,4.94332,10.64,365.13,82475846.75
01/22/2016,ProShares UltraShort FTSE China 50,FXP,215.24,232.16,-7.28808,-16.92,365.13,78590850.25
01/21/2016,ProShares UltraShort FTSE China 50,FXP,232.16,235.36,-1.35962,-3.2,365.13,84768871
01/20/2016,ProShares UltraShort FTSE China 50,FXP,235.36,219.84,7.05968,15.52,365.13,85937291
01/19/2016,ProShares UltraShort FTSE China 50,FXP,219.84,231.24,-4.92994,-11.4,365.13,80270454
01/15/2016,ProShares UltraShort FTSE China 50,FXP,231.24,211.32,9.42646,19.92,365.13,84432950.25
01/14/2016,ProShares UltraShort FTSE China 50,FXP,211.32,217.88,-3.01083,-6.56,365.13,77159535.75
01/13/2016,ProShares UltraShort FTSE China 50,FXP,217.88,210.16,3.67339,7.72,365.13,79554796.75
01/12/2016,ProShares UltraShort FTSE China 50,FXP,210.16,209.52,0.30546,0.64,352.63,74108983.5
01/11/2016,ProShares UltraShort FTSE China 50,FXP,209.52,207.32,1.06116,2.2,352.63,73883299.5
01/08/2016,ProShares UltraShort FTSE China 50,FXP,207.32,202.88,2.18849,4.44,352.63,73107510.75
01/07/2016,ProShares UltraShort FTSE China 50,FXP,202.88,188.72,7.50318,14.16,352.63,71541828
01/06/2016,ProShares UltraShort FTSE China 50,FXP,188.72,180.88,4.33437,7.84,365.13,68907569.5
01/05/2016,ProShares UltraShort FTSE China 50,FXP,180.88,178.88,1.11807,2,365.13,66044940.5
01/04/2016,ProShares UltraShort FTSE China 50,FXP,178.88,168.04,6.45085,10.84,365.13,65314678
12/31/2015,ProShares UltraShort FTSE China 50,FXP,168.04,166.64,0.84013,1.4,365.13,61356655.25
12/30/2015,ProShares UltraShort FTSE China 50,FXP,166.64,161.72,3.04230,4.92,365.13,60845471.5
12/29/2015,ProShares UltraShort FTSE China 50,FXP,161.72,162.84,-0.68779,-1.12,365.13,59049025.75
12/28/2015,ProShares UltraShort FTSE China 50,FXP,162.84,157.76,3.22008,5.08,365.13,59457972.75
12/24/2015,ProShares UltraShort FTSE China 50,FXP,157.76,157.16,0.38178,0.6,365.13,57603106
12/23/2015,ProShares UltraShort FTSE China 50,FXP,157.16,163.36,-3.79530,-6.2,365.13,57384027.25
12/22/2015,ProShares UltraShort FTSE China 50,FXP,163.36,164.12,-0.46308,-0.76,365.13,59647841
12/21/2015,ProShares UltraShort FTSE China 50,FXP,164.12,167.56,-2.05300,-3.44,365.13,59925340.75
12/18/2015,ProShares UltraShort FTSE China 50,FXP,167.56,170.92,-1.96583,-3.36,365.13,61181392.25
12/17/2015,ProShares UltraShort FTSE China 50,FXP,170.92,166.8,2.47002,4.12,365.13,62408233.25
12/16/2015,ProShares UltraShort FTSE China 50,FXP,166.8,173.04,-3.60610,-6.24,365.13,60903892.5
12/15/2015,ProShares UltraShort FTSE China 50,FXP,173.04,179.2,-3.43750,-6.16,365.13,63182311.5
12/14/2015,ProShares UltraShort FTSE China 50,FXP,179.2,184.68,-2.96729,-5.48,365.13,65431520
12/11/2015,ProShares UltraShort FTSE China 50,FXP,184.68,174.96,5.55556,9.72,365.13,67432439.25
12/10/2015,ProShares UltraShort FTSE China 50,FXP,174.96,171.72,1.88679,3.24,365.13,63883363.5
12/09/2015,ProShares UltraShort FTSE China 50,FXP,171.72,168.24,2.06847,3.48,365.13,62700338.25
12/08/2015,ProShares UltraShort FTSE China 50,FXP,168.24,163.36,2.98727,4.88,377.63,63532681.5
12/07/2015,ProShares UltraShort FTSE China 50,FXP,163.36,158.72,2.92339,4.64,377.63,61689841
12/04/2015,ProShares UltraShort FTSE China 50,FXP,158.72,161.36,-1.63609,-2.64,377.63,59937632
12/03/2015,ProShares UltraShort FTSE China 50,FXP,161.36,159.08,1.43324,2.28,377.63,60934578.5
12/02/2015,ProShares UltraShort FTSE China 50,FXP,159.08,156.44,1.68755,2.64,377.63,60073579.25
12/01/2015,ProShares UltraShort FTSE China 50,FXP,156.44,157.96,-0.96227,-1.52,377.63,59076632.75
11/30/2015,ProShares UltraShort FTSE China 50,FXP,157.96,162.56,-2.82972,-4.6,377.63,59650632.25
11/27/2015,ProShares UltraShort FTSE China 50,FXP,162.56,154.16,5.44888,8.4,377.63,61387736
11/25/2015,ProShares UltraShort FTSE China 50,FXP,154.16,153.6,0.36458,0.56,377.63,58215633.5
11/24/2015,ProShares UltraShort FTSE China 50,FXP,153.6,153.56,0.02605,0.04,377.63,58004160
11/23/2015,ProShares UltraShort FTSE China 50,FXP,153.56,150.28,2.18259,3.28,377.63,57989054.75
11/20/2015,ProShares UltraShort FTSE China 50,FXP,150.28,155.56,-3.39419,-5.28,377.63,56750424.25
11/19/2015,ProShares UltraShort FTSE China 50,FXP,155.56,156,-0.28205,-0.44,377.63,58744317.25
11/18/2015,ProShares UltraShort FTSE China 50,FXP,156,158.2,-1.39064,-2.2,377.63,58910475
11/17/2015,ProShares UltraShort FTSE China 50,FXP,158.2,156.8,0.89286,1.4,377.63,59741263.75
11/16/2015,ProShares UltraShort FTSE China 50,FXP,156.8,161.68,-3.01831,-4.88,377.63,59212580
11/13/2015,ProShares UltraShort FTSE China 50,FXP,161.68,155.44,4.01441,6.24,377.63,61055420.5
11/12/2015,ProShares UltraShort FTSE China 50,FXP,155.44,155.2,0.15464,0.24,377.63,58699001.5
11/11/2015,ProShares UltraShort FTSE China 50,FXP,155.2,155.28,-0.05152,-0.08,377.63,58608370
11/10/2015,ProShares UltraShort FTSE China 50,FXP,155.28,153.24,1.33125,2.04,377.63,58638580.5
11/09/2015,ProShares UltraShort FTSE China 50,FXP,153.24,147.36,3.99023,5.88,402.63,61699212.75
11/06/2015,ProShares UltraShort FTSE China 50,FXP,147.36,144.72,1.82421,2.64,402.63,59331741
11/05/2015,ProShares UltraShort FTSE China 50,FXP,144.72,146.16,-0.98522,-1.44,402.63,58268794.5
11/04/2015,ProShares UltraShort FTSE China 50,FXP,146.16,150,-2.56000,-3.84,390.13,57021583.5
11/03/2015,ProShares UltraShort FTSE China 50,FXP,150,150.32,-0.21288,-0.32,390.13,58519687.5
11/02/2015,ProShares UltraShort FTSE China 50,FXP,150.32,152.88,-1.67452,-2.56,390.13,58644529.5
10/30/2015,ProShares UltraShort FTSE China 50,FXP,152.88,152.04,0.55249,0.84,390.13,59643265.5
10/29/2015,ProShares UltraShort FTSE China 50,FXP,152.04,149.12,1.95815,2.92,390.13,59315555.25
10/28/2015,ProShares UltraShort FTSE China 50,FXP,149.12,146,2.13699,3.12,390.13,58176372
10/27/2015,ProShares UltraShort FTSE China 50,FXP,146,143.76,1.55815,2.24,390.13,56959162.5
10/26/2015,ProShares UltraShort FTSE China 50,FXP,143.76,137.8,4.32511,5.96,390.13,56085268.5
10/23/2015,ProShares UltraShort FTSE China 50,FXP,137.8,142.64,-3.39316,-4.84,390.13,53760086.25
10/22/2015,ProShares UltraShort FTSE China 50,FXP,142.64,149.16,-4.37115,-6.52,415.13,59214321.5
10/21/2015,ProShares UltraShort FTSE China 50,FXP,149.16,144.92,2.92575,4.24,415.13,61920977.25
10/20/2015,ProShares UltraShort FTSE China 50,FXP,144.92,145.28,-0.24780,-0.36,402.63,58349320.75
10/19/2015,ProShares UltraShort FTSE China 50,FXP,145.28,142.56,1.90797,2.72,402.63,58494268
10/16/2015,ProShares UltraShort FTSE China 50,FXP,142.56,143.6,-0.72423,-1.04,402.63,57399111
10/15/2015,ProShares UltraShort FTSE China 50,FXP,143.6,153.84,-6.65627,-10.24,402.63,57817847.5
10/14/2015,ProShares UltraShort FTSE China 50,FXP,153.84,155.16,-0.85073,-1.32,402.63,61940791.5
10/13/2015,ProShares UltraShort FTSE China 50,FXP,155.16,151.24,2.59191,3.92,402.63,62472264.75
10/12/2015,ProShares UltraShort FTSE China 50,FXP,151.24,151.48,-0.15844,-0.24,402.63,60893950.25
10/09/2015,ProShares UltraShort FTSE China 50,FXP,151.48,150.12,0.90594,1.36,402.63,60990581.75
10/08/2015,ProShares UltraShort FTSE China 50,FXP,150.12,151.52,-0.92397,-1.4,402.63,60443003.25
10/07/2015,ProShares UltraShort FTSE China 50,FXP,151.52,165.36,-8.36962,-13.84,390.13,59112687
10/06/2015,ProShares UltraShort FTSE China 50,FXP,165.36,160.56,2.98954,4.8,390.13,64512103.5
10/05/2015,ProShares UltraShort FTSE China 50,FXP,160.56,166.52,-3.57915,-5.96,390.13,62639473.5
10/02/2015,ProShares UltraShort FTSE China 50,FXP,166.52,179.64,-7.30350,-13.12,390.13,64964655.75
10/01/2015,ProShares UltraShort FTSE China 50,FXP,179.64,182.12,-1.36174,-2.48,390.13,70083177.75
09/30/2015,ProShares UltraShort FTSE China 50,FXP,182.12,191.92,-5.10629,-9.8,390.13,71050703.25
09/29/2015,ProShares UltraShort FTSE China 50,FXP,191.92,191.6,0.16701,0.32,390.13,74873989.5
09/28/2015,ProShares UltraShort FTSE China 50,FXP,191.6,184.88,3.63479,6.72,415.13,79539147.5
09/25/2015,ProShares UltraShort FTSE China 50,FXP,184.88,183.68,0.65331,1.2,415.13,76749465.5
09/24/2015,ProShares UltraShort FTSE China 50,FXP,183.68,180.84,1.57045,2.84,427.63,78547308
09/23/2015,ProShares UltraShort FTSE China 50,FXP,180.84,175.88,2.82010,4.96,427.63,77332835.25
09/22/2015,ProShares UltraShort FTSE China 50,FXP,175.88,170,3.45882,5.88,427.63,75211784.25
09/21/2015,ProShares UltraShort FTSE China 50,FXP,170,175.04,-2.87934,-5.04,427.63,72697312.5
09/18/2015,ProShares UltraShort FTSE China 50,FXP,175.04,167.64,4.41422,7.4,427.63,74852574
09/17/2015,ProShares UltraShort FTSE China 50,FXP,167.64,163.88,2.29436,3.76,490.13,82165602.75
09/16/2015,ProShares UltraShort FTSE China 50,FXP,163.88,174.32,-5.98899,-10.44,490.13,80322709.25
09/15/2015,ProShares UltraShort FTSE China 50,FXP,174.32,179.04,-2.63628,-4.72,490.13,85439679.5
09/14/2015,ProShares UltraShort FTSE China 50,FXP,179.04,175.6,1.95900,3.44,490.13,87753099
09/11/2015,ProShares UltraShort FTSE China 50,FXP,175.6,178.36,-1.54743,-2.76,490.13,86067047.5
09/10/2015,ProShares UltraShort FTSE China 50,FXP,178.36,179.08,-0.40205,-0.72,490.13,87419809.75
09/09/2015,ProShares UltraShort FTSE China 50,FXP,179.08,179.52,-0.24510,-0.44,490.13,87772704.25
09/08/2015,ProShares UltraShort FTSE China 50,FXP,179.52,208.96,-14.08882,-29.44,490.13,87988362
09/04/2015,ProShares UltraShort FTSE China 50,FXP,208.96,194.6,7.37924,14.36,465.13,97193826
09/03/2015,ProShares UltraShort FTSE China 50,FXP,194.6,196.88,-1.15807,-2.28,465.13,90514541.25
09/02/2015,ProShares UltraShort FTSE China 50,FXP,196.88,201.52,-2.30250,-4.64,465.13,91575040.5
09/01/2015,ProShares UltraShort FTSE China 50,FXP,201.52,184.84,9.02402,16.68,465.13,93733249.5
08/31/2015,ProShares UltraShort FTSE China 50,FXP,184.84,180.36,2.48392,4.48,465.13,85974860.25
08/28/2015,ProShares UltraShort FTSE China 50,FXP,180.36,170.28,5.91966,10.08,465.13,83891072.25
08/27/2015,ProShares UltraShort FTSE China 50,FXP,170.28,187.96,-9.40626,-17.68,502.63,85588049.25
08/26/2015,ProShares UltraShort FTSE China 50,FXP,187.96,196.8,-4.49187,-8.84,502.63,94474569.75
08/25/2015,ProShares UltraShort FTSE China 50,FXP,196.8,206.2,-4.55868,-9.4,577.63,113677830
08/24/2015,ProShares UltraShort FTSE China 50,FXP,206.2,183,12.67760,23.2,552.63,113952563.75
08/21/2015,ProShares UltraShort FTSE China 50,FXP,183,174.28,5.00344,8.72,452.63,82831518.75
08/20/2015,ProShares UltraShort FTSE China 50,FXP,174.28,166.12,4.91211,8.16,465.13,81063074.25
08/19/2015,ProShares UltraShort FTSE China 50,FXP,166.12,159,4.47799,7.12,465.13,77267603.25
08/18/2015,ProShares UltraShort FTSE China 50,FXP,159,152.64,4.16667,6.36,465.13,73955868.75
08/17/2015,ProShares UltraShort FTSE China 50,FXP,152.64,150.68,1.30077,1.96,465.13,70997634
08/14/2015,ProShares UltraShort FTSE China 50,FXP,150.68,151.6,-0.60686,-0.92,465.13,70085976.75
08/13/2015,ProShares UltraShort FTSE China 50,FXP,151.6,153.92,-1.50728,-2.32,465.13,70513897.5
08/12/2015,ProShares UltraShort FTSE China 50,FXP,153.92,147.52,4.33839,6.4,465.13,71593002
08/11/2015,ProShares UltraShort FTSE China 50,FXP,147.52,143.76,2.61547,3.76,465.13,68616162
08/10/2015,ProShares UltraShort FTSE China 50,FXP,143.76,150.56,-4.51647,-6.8,465.13,66867268.5
08/07/2015,ProShares UltraShort FTSE China 50,FXP,150.56,153.8,-2.10663,-3.24,465.13,70030161
08/06/2015,ProShares UltraShort FTSE China 50,FXP,153.8,151.24,1.69267,2.56,465.13,71537186.25
08/05/2015,ProShares UltraShort FTSE China 50,FXP,151.24,153.4,-1.40808,-2.16,465.13,70346450.25
08/04/2015,ProShares UltraShort FTSE China 50,FXP,153.4,155.6,-1.41388,-2.2,465.13,71351133.75
08/03/2015,ProShares UltraShort FTSE China 50,FXP,155.6,151.2,2.91005,4.4,465.13,72374422.5
07/31/2015,ProShares UltraShort FTSE China 50,FXP,151.2,150.04,0.77313,1.16,465.13,70327845
07/30/2015,ProShares UltraShort FTSE China 50,FXP,150.04,145.64,3.02115,4.4,465.13,69788292.75
07/29/2015,ProShares UltraShort FTSE China 50,FXP,145.64,149.16,-2.35988,-3.52,465.13,67741715.25
07/28/2015,ProShares UltraShort FTSE China 50,FXP,149.16,154.28,-3.31864,-5.12,465.13,69378977.25
07/27/2015,ProShares UltraShort FTSE China 50,FXP,154.28,143.2,7.73743,11.08,465.13,71760449.25
07/24/2015,ProShares UltraShort FTSE China 50,FXP,143.2,139.52,2.63761,3.68,465.13,66606795
07/23/2015,ProShares UltraShort FTSE China 50,FXP,139.52,139.48,0.02868,0.04,465.13,64895112
07/22/2015,ProShares UltraShort FTSE China 50,FXP,139.48,136.68,2.04858,2.8,465.13,64876506.75
07/21/2015,ProShares UltraShort FTSE China 50,FXP,136.68,137.84,-0.84156,-1.16,465.13,63574139.25
07/20/2015,ProShares UltraShort FTSE China 50,FXP,137.84,136.12,1.26359,1.72,465.13,64113691.5
07/17/2015,ProShares UltraShort FTSE China 50,FXP,136.12,138.12,-1.44802,-2,465.13,63313665.75
07/16/2015,ProShares UltraShort FTSE China 50,FXP,138.12,143.68,-3.86971,-5.56,465.13,64243928.25
07/15/2015,ProShares UltraShort FTSE China 50,FXP,143.68,137.36,4.60105,6.32,465.13,66830058
07/14/2015,ProShares UltraShort FTSE China 50,FXP,137.36,136.16,0.88132,1.2,477.63,65607428.5
07/13/2015,ProShares UltraShort FTSE China 50,FXP,136.16,137.12,-0.70012,-0.96,490.13,66736271
07/10/2015,ProShares UltraShort FTSE China 50,FXP,137.12,150.84,-9.09573,-13.72,490.13,67206797
07/09/2015,ProShares UltraShort FTSE China 50,FXP,150.84,167.6,-10.00000,-16.76,490.13,73931397.75
07/08/2015,ProShares UltraShort FTSE China 50,FXP,167.6,146.68,14.26234,20.92,465.13,77955997.5
07/07/2015,ProShares UltraShort FTSE China 50,FXP,146.68,135.12,8.55536,11.56,452.63,66391951.75
07/06/2015,ProShares UltraShort FTSE China 50,FXP,135.12,124.36,8.65230,10.76,452.63,61159534.5
07/02/2015,ProShares UltraShort FTSE China 50,FXP,124.36,124.84,-0.38449,-0.48,452.63,56289222.25
07/01/2015,ProShares UltraShort FTSE China 50,FXP,124.84,122.84,1.62813,2,452.63,56506485.25
06/30/2015,ProShares UltraShort FTSE China 50,FXP,122.84,129.16,-4.89316,-6.32,452.63,55601222.75
06/29/2015,ProShares UltraShort FTSE China 50,FXP,129.16,122.76,5.21342,6.4,452.63,58461852.25
06/26/2015,ProShares UltraShort FTSE China 50,FXP,122.76,116.2,5.64544,6.56,452.63,55565012.25
06/25/2015,ProShares UltraShort FTSE China 50,FXP,116.2,112.48,3.30725,3.72,452.63,52595751.25
06/24/2015,ProShares UltraShort FTSE China 50,FXP,112.48,113,-0.46018,-0.52,452.63,50911963
06/23/2015,ProShares UltraShort FTSE China 50,FXP,113,118.52,-4.65744,-5.52,452.63,51147331.25
06/22/2015,ProShares UltraShort FTSE China 50,FXP,118.52,121.72,-2.62898,-3.2,452.63,53645855.75
06/19/2015,ProShares UltraShort FTSE China 50,FXP,121.72,119.56,1.80662,2.16,427.63,52051275.75
06/18/2015,ProShares UltraShort FTSE China 50,FXP,119.56,120,-0.36667,-0.44,427.63,51127592.25
06/17/2015,ProShares UltraShort FTSE China 50,FXP,120,120.76,-0.62935,-0.76,427.63,51315750
06/16/2015,ProShares UltraShort FTSE China 50,FXP,120.76,117.68,2.61727,3.08,427.63,51640749.75
06/15/2015,ProShares UltraShort FTSE China 50,FXP,117.68,110.96,6.05624,6.72,415.13,48852645.5
06/12/2015,ProShares UltraShort FTSE China 50,FXP,110.96,112.88,-1.70092,-1.92,415.13,46062963.5
06/11/2015,ProShares UltraShort FTSE China 50,FXP,112.88,114.88,-1.74095,-2,415.13,46860015.5
06/10/2015,ProShares UltraShort FTSE China 50,FXP,114.88,112.76,1.88010,2.12,415.13,47690278
06/09/2015,ProShares UltraShort FTSE China 50,FXP,112.76,109.76,2.73324,3,415.13,46810199.75
06/08/2015,ProShares UltraShort FTSE China 50,FXP,109.76,111.84,-1.85980,-2.08,415.13,45564806
06/05/2015,ProShares UltraShort FTSE China 50,FXP,111.84,110.12,1.56193,1.72,415.13,46428279
06/04/2015,ProShares UltraShort FTSE China 50,FXP,110.12,108.76,1.25046,1.36,415.13,45714253.25
06/03/2015,ProShares UltraShort FTSE China 50,FXP,108.76,110.32,-1.41407,-1.56,415.13,45149674.75
06/02/2015,ProShares UltraShort FTSE China 50,FXP,110.32,110.36,-0.03625,-0.04,415.13,45797279.5
06/01/2015,ProShares UltraShort FTSE China 50,FXP,110.36,112.88,-2.23246,-2.52,415.13,45813884.75
05/29/2015,ProShares UltraShort FTSE China 50,FXP,112.88,109.08,3.48368,3.8,415.13,46860015.5
05/28/2015,ProShares UltraShort FTSE China 50,FXP,109.08,101.52,7.44681,7.56,415.13,45282516.75
05/27/2015,ProShares UltraShort FTSE China 50,FXP,101.52,101.4,0.11834,0.12,415.13,42144124.5
05/26/2015,ProShares UltraShort FTSE China 50,FXP,101.4,102.4,-0.97656,-1,415.13,42094308.75
05/22/2015,ProShares UltraShort FTSE China 50,FXP,102.4,108.92,-5.98604,-6.52,415.13,42509440
05/21/2015,ProShares UltraShort FTSE China 50,FXP,108.92,108.08,0.77720,0.84,415.13,45216095.75
05/20/2015,ProShares UltraShort FTSE China 50,FXP,108.08,106.04,1.92380,2.04,415.13,44867385.5
05/19/2015,ProShares UltraShort FTSE China 50,FXP,106.04,109,-2.71560,-2.96,415.13,44020517.75
05/18/2015,ProShares UltraShort FTSE China 50,FXP,109,105.88,2.94673,3.12,415.13,45249306.25
05/15/2015,ProShares UltraShort FTSE China 50,FXP,105.88,110.08,-3.81541,-4.2,415.13,43954096.75
05/14/2015,ProShares UltraShort FTSE China 50,FXP,110.08,112.12,-1.81948,-2.04,415.13,45697648
05/13/2015,ProShares UltraShort FTSE China 50,FXP,112.12,109.56,2.33662,2.56,415.13,46544515.75
05/12/2015,ProShares UltraShort FTSE China 50,FXP,109.56,108.36,1.10742,1.2,415.13,45481779.75
05/11/2015,ProShares UltraShort FTSE China 50,FXP,108.36,106.52,1.72738,1.84,415.13,44983622.25
05/08/2015,ProShares UltraShort FTSE China 50,FXP,106.52,112.12,-4.99465,-5.6,415.13,44219780.75
05/07/2015,ProShares UltraShort FTSE China 50,FXP,112.12,112,0.10714,0.12,415.13,46544515.75
05/06/2015,ProShares UltraShort FTSE China 50,FXP,112,107.68,4.01189,4.32,415.13,46494700
05/05/2015,ProShares UltraShort FTSE China 50,FXP,107.68,100.44,7.20828,7.24,415.13,44701333
05/04/2015,ProShares UltraShort FTSE China 50,FXP,100.44,102.04,-1.56801,-1.6,415.13,41695782.75
05/01/2015,ProShares UltraShort FTSE China 50,FXP,102.04,103.96,-1.84686,-1.92,415.13,42359992.75
04/30/2015,ProShares UltraShort FTSE China 50,FXP,103.96,101.44,2.48423,2.52,415.13,43157044.75
04/29/2015,ProShares UltraShort FTSE China 50,FXP,101.44,98.72,2.75527,2.72,415.13,42110914
04/28/2015,ProShares UltraShort FTSE China 50,FXP,98.72,98.68,0.04054,0.04,415.13,40981757
04/27/2015,ProShares UltraShort FTSE China 50,FXP,98.68,101.84,-3.10291,-3.16,415.13,40965151.75
04/24/2015,ProShares UltraShort FTSE China 50,FXP,101.84,102.12,-0.27419,-0.28,402.63,41003966.5
04/23/2015,ProShares UltraShort FTSE China 50,FXP,102.12,100.04,2.07917,2.08,402.63,41116703.25
04/22/2015,ProShares UltraShort FTSE China 50,FXP,100.04,103.64,-3.47356,-3.6,402.63,40279230.25
04/21/2015,ProShares UltraShort FTSE China 50,FXP,103.64,108.32,-4.32053,-4.68,402.63,41728702.75
04/20/2015,ProShares UltraShort FTSE China 50,FXP,108.32,110,-1.52727,-1.68,365.13,39551017
04/17/2015,ProShares UltraShort FTSE China 50,FXP,110,101.48,8.39574,8.52,365.13,40164437.5
04/16/2015,ProShares UltraShort FTSE China 50,FXP,101.48,105.12,-3.46271,-3.64,365.13,37053519.25
04/15/2015,ProShares UltraShort FTSE China 50,FXP,105.12,106.6,-1.38837,-1.48,365.13,38382597
04/14/2015,ProShares UltraShort FTSE China 50,FXP,106.6,105.16,1.36934,1.44,365.13,38922991.25
04/13/2015,ProShares UltraShort FTSE China 50,FXP,105.16,107.48,-2.15854,-2.32,365.13,38397202.25
04/10/2015,ProShares UltraShort FTSE China 50,FXP,107.48,106.12,1.28157,1.36,365.13,39244306.75
04/09/2015,ProShares UltraShort FTSE China 50,FXP,106.12,115,-7.72174,-8.88,365.13,38747728.25
04/08/2015,ProShares UltraShort FTSE China 50,FXP,115,131.08,-12.26732,-16.08,315.13,36240093.75
04/07/2015,ProShares UltraShort FTSE China 50,FXP,131.08,131.96,-0.66687,-0.88,315.13,41307404.25
04/06/2015,ProShares UltraShort FTSE China 50,FXP,131.96,135.28,-2.45417,-3.32,327.63,43234219.75
04/02/2015,ProShares UltraShort FTSE China 50,FXP,135.28,138.08,-2.02781,-2.8,327.63,44321955.5
04/01/2015,ProShares UltraShort FTSE China 50,FXP,138.08,142.88,-3.35946,-4.8,327.63,45239323
03/31/2015,ProShares UltraShort FTSE China 50,FXP,142.88,141.08,1.27587,1.8,327.63,46811953
03/30/2015,ProShares UltraShort FTSE China 50,FXP,141.08,152.68,-7.59759,-11.6,327.63,46222216.75
03/27/2015,ProShares UltraShort FTSE China 50,FXP,152.68,157.32,-2.94940,-4.64,327.63,50022739.25
03/26/2015,ProShares UltraShort FTSE China 50,FXP,157.32,157.04,0.17830,0.28,327.63,51542948.25
03/25/2015,ProShares UltraShort FTSE China 50,FXP,157.04,153.56,2.26622,3.48,327.63,51451211.5
03/24/2015,ProShares UltraShort FTSE China 50,FXP,153.56,152.16,0.92008,1.4,315.13,48391554.75
03/23/2015,ProShares UltraShort FTSE China 50,FXP,152.16,151.2,0.63492,0.96,315.13,47950371
03/20/2015,ProShares UltraShort FTSE China 50,FXP,151.2,152.56,-0.89145,-1.36,315.13,47647845
03/19/2015,ProShares UltraShort FTSE China 50,FXP,152.56,152.48,0.05247,0.08,315.13,48076423.5
03/18/2015,ProShares UltraShort FTSE China 50,FXP,152.48,158,-3.49367,-5.52,315.13,48051213
03/17/2015,ProShares UltraShort FTSE China 50,FXP,158,159.36,-0.85341,-1.36,315.13,49790737.5
03/16/2015,ProShares UltraShort FTSE China 50,FXP,159.36,165.36,-3.62845,-6,315.13,50219316
03/13/2015,ProShares UltraShort FTSE China 50,FXP,165.36,167.08,-1.02945,-1.72,315.13,52110103.5
03/12/2015,ProShares UltraShort FTSE China 50,FXP,167.08,170.52,-2.01736,-3.44,315.13,52652129.25
03/11/2015,ProShares UltraShort FTSE China 50,FXP,170.52,171.4,-0.51342,-0.88,302.63,51604680.75
03/10/2015,ProShares UltraShort FTSE China 50,FXP,171.4,163.8,4.63980,7.6,302.63,51870996.25
03/09/2015,ProShares UltraShort FTSE China 50,FXP,163.8,168,-2.50000,-4.2,302.63,49570998.75
03/06/2015,ProShares UltraShort FTSE China 50,FXP,168,164.32,2.23953,3.68,302.63,50842050
03/05/2015,ProShares UltraShort FTSE China 50,FXP,164.32,161.84,1.53238,2.48,302.63,49728367
03/04/2015,ProShares UltraShort FTSE China 50,FXP,161.84,156.88,3.16165,4.96,302.63,48977841.5
03/03/2015,ProShares UltraShort FTSE China 50,FXP,156.88,149.04,5.26033,7.84,327.63,51398790.5
03/02/2015,ProShares UltraShort FTSE China 50,FXP,149.04,149.68,-0.42758,-0.64,327.63,48830161.5
02/27/2015,ProShares UltraShort FTSE China 50,FXP,149.68,149.64,0.02673,0.04,327.63,49039845.5
02/26/2015,ProShares UltraShort FTSE China 50,FXP,149.64,153.4,-2.45111,-3.76,327.63,49026740.25
02/25/2015,ProShares UltraShort FTSE China 50,FXP,153.4,151.6,1.18734,1.8,327.63,50258633.75
02/24/2015,ProShares UltraShort FTSE China 50,FXP,151.6,155.48,-2.49550,-3.88,327.63,49668897.5
02/23/2015,ProShares UltraShort FTSE China 50,FXP,155.48,152.92,1.67408,2.56,315.13,48996606.75
02/20/2015,ProShares UltraShort FTSE China 50,FXP,152.92,154.88,-1.26550,-1.96,315.13,48189870.75
02/19/2015,ProShares UltraShort FTSE China 50,FXP,154.88,154.6,0.18111,0.28,315.13,48807528
02/18/2015,ProShares UltraShort FTSE China 50,FXP,154.6,154.36,0.15548,0.24,315.13,48719291.25
02/17/2015,ProShares UltraShort FTSE China 50,FXP,154.36,155.52,-0.74588,-1.16,315.13,48643659.75
02/13/2015,ProShares UltraShort FTSE China 50,FXP,155.52,157.52,-1.26968,-2,315.13,49009212
02/12/2015,ProShares UltraShort FTSE China 50,FXP,157.52,162.16,-2.86137,-4.64,315.13,49639474.5
02/11/2015,ProShares UltraShort FTSE China 50,FXP,162.16,162.04,0.07406,0.12,315.13,51101683.5
02/10/2015,ProShares UltraShort FTSE China 50,FXP,162.04,163.56,-0.92932,-1.52,315.13,51063867.75
02/09/2015,ProShares UltraShort FTSE China 50,FXP,163.56,162.8,0.46683,0.76,315.13,51542867.25
02/06/2015,ProShares UltraShort FTSE China 50,FXP,162.8,155.8,4.49294,7,315.13,51303367.5
02/05/2015,ProShares UltraShort FTSE China 50,FXP,155.8,154.8,0.64599,1,315.13,49097448.75
02/04/2015,ProShares UltraShort FTSE China 50,FXP,154.8,157.44,-1.67683,-2.64,315.13,48782317.5
02/03/2015,ProShares UltraShort FTSE China 50,FXP,157.44,164.12,-4.07019,-6.68,315.13,49614264
02/02/2015,ProShares UltraShort FTSE China 50,FXP,164.12,169.84,-3.36788,-5.72,315.13,51719340.75
01/30/2015,ProShares UltraShort FTSE China 50,FXP,169.84,161.16,5.38595,8.68,315.13,53521891.5
01/29/2015,ProShares UltraShort FTSE China 50,FXP,161.16,163.32,-1.32256,-2.16,315.13,50786552.25
01/28/2015,ProShares UltraShort FTSE China 50,FXP,163.32,157.64,3.60315,5.68,315.13,51467235.75
01/27/2015,ProShares UltraShort FTSE China 50,FXP,157.64,151.8,3.84717,5.84,315.13,49677290.25
